order_id,customer_name,city,product_category,amount,order_date
170973,Lakshmi Sabharwal,Mumbai,Accessories,75542.68,2025-07-02 05:58:29.235123
170974,Max Raja,Bangalore,Electronics,17819.97,2024-05-08 05:58:29.235123
170975,Harish Contractor,Ahmedabad,Sports,32722.15,2025-12-29 05:58:29.235123
170976,Ekansh Sarma,Hyderabad,Home,70836.62,2024-04-10 05:58:29.235123
170977,Tanay Madan,Pune,Home,65842.99,2025-09-15 05:58:29.235123
170978,Reyansh Venkatesh,Chennai,Accessories,72768.36,2025-01-16 05:58:29.235123
170979,Triya Sehgal,Pune,Sports,74365.53,2025-10-03 05:58:29.235123
170980,Nikita Iyengar,Ahmedabad,Electronics,43269.0,2025-04-13 05:58:29.235123
170981,Falguni Koshy,Hyderabad,Electronics,40791.5,2025-08-31 05:58:29.235123
170982,Dhruv Ratti,Hyderabad,Sports,77664.91,2025-09-15 05:58:29.235123
170983,Forum Ben,Chennai,Sports,20226.69,2025-07-21 05:58:29.235123
170984,Ekantika Dube,Pune,Accessories,62934.15,2025-09-27 05:58:29.235123
170985,Sanaya Sodhi,Hyderabad,Home,20917.29,2026-02-21 05:58:29.235123
170986,Zaitra Menon,Delhi,Accessories,41080.76,2024-07-21 05:58:29.235123
170987,Chaaya Balakrishnan,Delhi,Home,30206.0,2025-12-03 05:58:29.235123
170988,Ganga Goswami,Chennai,Electronics,32313.08,2024-04-21 05:58:29.235123
170989,Vidhi Bedi,Mumbai,Sports,62776.22,2024-12-19 05:58:29.235123
170990,Joshua Solanki,Surat,Electronics,16990.52,2024-05-23 05:58:29.235123
170991,Timothy Kapur,Delhi,Electronics,48740.78,2025-12-30 05:58:29.235123
170992,Raksha Parikh,,Home,23617.56,2025-09-16 05:58:29.235123
170993,Ekbal Sodhi,Pune,Accessories,8617.71,2024-04-20 05:58:29.235123
170994,Hemani Sankar,Ahmedabad,Accessories,45691.97,2025-11-06 05:58:29.235123
170995,Ethan Prabhu,Kolkata,Accessories,54507.84,2026-01-15 05:58:29.235123
170996,Pavani Bath,Kolkata,Sports,69278.29,2025-01-04 05:58:29.235123
170997,Yagnesh Balan,Chennai,Accessories,35363.87,2025-05-30 05:58:29.235123
170998,Faris Sengupta,Delhi,Sports,41362.59,2024-11-20 05:58:29.235123
170999,Guneet Som,Ahmedabad,Sports,48736.21,2025-02-16 05:58:29.235123
171000,Ishita Chacko,,Home,9479.06,2025-04-21 05:58:29.235123
171001,Harshil Wason,Mumbai,Electronics,94314.34,2025-10-26 05:58:29.235123
171002,Bhavya Barad,Mumbai,Home,7526.22,2025-07-21 05:58:29.235123
171003,Gaurika Yadav,Kolkata,Sports,70817.6,2024-07-27 05:58:29.235123
171004,Kabir Mitter,Delhi,Sports,72397.66,2025-03-10 05:58:29.235123
171005,Osha Mitter,Bangalore,Accessories,54179.38,2024-04-04 05:58:29.235123
171006,Vansha Arora,Delhi,Home,10903.04,2024-08-01 05:58:29.235123
171007,Krishna Halder,Chennai,Electronics,81775.29,2024-10-13 05:58:29.235123
171008,Eiravati Sarna,Mumbai,Electronics,5049.1,2024-09-30 05:58:29.235123
171009,Samaksh Lata,Surat,Electronics,39196.04,2024-12-20 05:58:29.235123
171010,Aradhana Rajagopalan,Surat,Sports,52050.92,2024-10-14 05:58:29.235123
171011,Oscar Agrawal,Mumbai,Home,91019.39,2024-08-18 05:58:29.235123
171012,Indrajit Mukherjee,Bangalore,Sports,96576.32,2025-09-18 05:58:29.235123
171013,Naksh Mani,Kolkata,Sports,20639.51,2025-10-14 05:58:29.235123
171014,Isaiah Sangha,Chennai,Accessories,99978.55,2024-06-13 05:58:29.235123
171015,Aarna Parikh,Pune,Home,86026.88,2025-09-12 05:58:29.235123
171016,Ekapad Agarwal,Pune,Sports,78432.62,2025-03-27 05:58:29.235123
171017,Wishi Jayaraman,Surat,Sports,82153.06,2024-05-03 05:58:29.235123
171018,Manya Bora,Surat,Sports,11690.32,2024-09-13 05:58:29.235123
171019,Jackson Raj,,Accessories,67731.58,2024-10-17 05:58:29.235123
171020,Sanaya De,Chennai,Accessories,43148.23,2025-06-09 05:58:29.235123
171021,Darsh Patla,Chennai,Sports,94067.35,2025-10-15 05:58:29.235123
171022,Advaith Ahuja,Delhi,Accessories,51956.41,2025-12-06 05:58:29.235123
171023,Rajeshri Sen,Kolkata,Home,50242.88,2024-08-25 05:58:29.235123
171024,Chaitanya Pant,Kolkata,Electronics,74482.9,2025-05-23 05:58:29.235123
171025,Anjali Hegde,Surat,Home,25949.31,2024-09-12 05:58:29.235123
171026,Patrick Patel,Mumbai,Electronics,70818.43,2026-03-17 05:58:29.235123
171027,Gabriel Chaudhary,Mumbai,Electronics,93865.16,2024-07-12 05:58:29.235123
171028,Sudiksha Ranganathan,Bangalore,Home,12677.69,2025-07-24 05:58:29.235123
171029,Eiravati Deep,,Sports,43964.46,2025-11-29 05:58:29.235123
171030,Harita Sastry,Surat,Electronics,68688.13,2025-12-21 05:58:29.235123
171031,Hemal Mangal,Surat,Electronics,42246.35,2026-03-14 05:58:29.235123
171032,Dhruv Raju,Chennai,Electronics,564.09,2025-06-10 05:58:29.235123
171033,Sneha Pau,Bangalore,Electronics,1724.82,2025-06-14 05:58:29.235123
171034,Ridhi Kurian,Mumbai,Home,8033.0,2024-04-02 05:58:29.235123
171035,Amrita Shenoy,Kolkata,Home,3768.43,2025-09-15 05:58:29.235123
171036,Jeet Guha,Delhi,Accessories,23722.17,2025-07-01 05:58:29.235123
171037,Sarthak Sarna,Delhi,Sports,69247.9,2026-01-23 05:58:29.235123
171038,Gautami Pillai,Kolkata,Home,26015.05,2024-10-08 05:58:29.235123
171039,Zilmil Hora,Surat,Sports,18238.81,2025-07-07 05:58:29.235123
171040,Nitara Sama,Bangalore,Accessories,46258.76,2026-01-23 05:58:29.235123
171041,Edhitha Memon,Surat,Sports,70550.98,2025-04-24 05:58:29.235123
171042,Adweta Iyer,Delhi,Accessories,86735.08,2024-10-15 05:58:29.235123
171043,Zehaan Wali,Chennai,Sports,37717.62,2024-09-16 05:58:29.235123
171044,Harish Murthy,Delhi,Home,2138.93,2025-08-27 05:58:29.235123
171045,Varenya Sankar,Surat,Sports,93052.87,2026-01-18 05:58:29.235123
171046,Hemangini Raja,Bangalore,Sports,39449.11,2025-11-17 05:58:29.235123
171047,Alexander Bajaj,Chennai,Sports,46496.66,2024-07-31 05:58:29.235123
171048,Garima Agarwal,Ahmedabad,Accessories,53300.23,2024-03-24 05:58:29.235123
171049,Inaya Panchal,Chennai,Home,31860.44,2025-06-03 05:58:29.235123
171050,Mugdha Rai,Bangalore,Sports,35714.36,2024-04-29 05:58:29.235123
171051,Dakshesh Dugal,Bangalore,Accessories,5110.09,2024-10-16 05:58:29.235123
171052,Parth Kakar,Chennai,Home,41944.65,2024-03-21 05:58:29.235123
171053,Samaksh Chandran,Hyderabad,Accessories,56760.79,2025-07-24 05:58:29.235123
171054,Tanveer Iyengar,Bangalore,Electronics,91812.85,2024-05-22 05:58:29.235123
171055,Ubika Yogi,Bangalore,Electronics,10335.68,2024-06-10 05:58:29.235123
171056,Jonathan Chandra,Hyderabad,Home,35525.61,2025-01-11 05:58:29.235123
171057,Harrison Sami,Surat,Sports,81756.09,2025-07-14 05:58:29.235123
171058,Omaja Sehgal,Surat,Electronics,61476.85,2025-11-20 05:58:29.235123
171059,Qarin Kapadia,Chennai,Electronics,94114.67,2025-10-26 05:58:29.235123
171060,Gagan Chada,Bangalore,Electronics,46712.11,2024-06-25 05:58:29.235123
171061,Hemangini Ranganathan,Chennai,Accessories,93806.2,2025-10-20 05:58:29.235123
171062,Aashi Korpal,Delhi,Accessories,65973.5,2025-04-27 05:58:29.235123
171063,Ucchal Shroff,Kolkata,Electronics,57242.46,2025-11-24 05:58:29.235123
171064,Gauri Saran,Mumbai,Sports,2077.94,2025-06-23 05:58:29.235123
171065,Indrajit Bhardwaj,Surat,Accessories,99742.56,2024-12-22 05:58:29.235123
171066,Leela Deo,Delhi,Home,69675.34,2024-07-22 05:58:29.235123
171067,Hamsini Bal,,Sports,38207.96,2025-04-24 05:58:29.235123
171068,Sathvik Muni,Kolkata,Electronics,47938.99,2024-10-28 05:58:29.235123
171069,Aishani Gulati,Delhi,Home,17590.46,2024-10-03 05:58:29.235123
171070,Dayamai Malhotra,Kolkata,Electronics,99562.02,2026-02-06 05:58:29.235123
171071,Timothy Chandran,Surat,Accessories,71914.9,2024-05-08 05:58:29.235123
171072,Onkar Kale,Pune,Home,54038.47,2025-06-05 05:58:29.235123
171073,Charan Bajwa,Chennai,Accessories,88569.76,2024-12-25 05:58:29.235123
171074,Mitesh Chaudhary,Pune,Electronics,2062.51,2024-10-09 05:58:29.235123
171075,Ansh Jayaraman,Mumbai,Electronics,83120.5,2025-03-04 05:58:29.235123
171076,Isaiah Venkataraman,Kolkata,Electronics,31870.42,2026-02-16 05:58:29.235123
171077,Girish Shroff,Surat,Sports,14725.33,2026-03-06 05:58:29.235123
171078,Barkha Menon,Ahmedabad,Home,47471.07,2024-09-02 05:58:29.235123
171079,George Gopal,Mumbai,Accessories,34403.88,2025-06-07 05:58:29.235123
171080,Kavya Purohit,Surat,Electronics,64037.81,2024-11-14 05:58:29.235123
171081,Aarini Pal,Surat,Home,54124.12,2024-04-12 05:58:29.235123
171082,Shivansh Bal,Mumbai,Electronics,75742.83,2024-05-02 05:58:29.235123
171083,Wahab Rajan,Bangalore,Accessories,7212.95,2026-01-10 05:58:29.235123
171084,Pranav Banik,Surat,Electronics,36030.02,2025-03-04 05:58:29.235123
171085,Abhimanyu Jani,Bangalore,Accessories,79816.04,2024-04-05 05:58:29.235123
171086,Ati Chakraborty,Hyderabad,Accessories,97615.22,2024-06-02 05:58:29.235123
171087,Yashica Rai,Surat,Sports,34634.1,2026-01-05 05:58:29.235123
171088,Finn Bhattacharyya,Surat,Sports,23303.99,2025-01-24 05:58:29.235123
171089,Chaitaly Bakshi,Pune,Sports,43445.62,2025-01-20 05:58:29.235123
171090,Raghav Balasubramanian,Ahmedabad,Accessories,73623.34,2026-02-11 05:58:29.235123
171091,Harini Ratti,Kolkata,Home,18612.59,2026-03-12 05:58:29.235123
171092,Nidra Tiwari,Chennai,Electronics,9212.49,2024-05-08 05:58:29.235123
171093,Samar Ganguly,Bangalore,Home,21662.17,2025-04-05 05:58:29.235123
171094,Pushti Vasa,Surat,Electronics,51961.89,2025-05-11 05:58:29.235123
171095,Ayushman Thakkar,Ahmedabad,Accessories,94872.21,2025-01-05 05:58:29.235123
171096,Sarthak Kara,Pune,Home,68392.64,2025-06-11 05:58:29.235123
171097,Avi Keer,Hyderabad,Accessories,7529.04,2025-02-17 05:58:29.235123
171098,Dev Edwin,Mumbai,Electronics,76479.54,2025-01-22 05:58:29.235123
171099,Qadim Varughese,Chennai,Electronics,17008.57,2025-08-05 05:58:29.235123
171100,Udarsh Nair,Pune,Accessories,25189.54,2025-07-22 05:58:29.235123
171101,Bishakha Jha,Pune,Home,31866.75,2024-11-22 05:58:29.235123
171102,Teerth Bava,Hyderabad,Sports,48607.26,2024-10-02 05:58:29.235123
171103,Bishakha Nayak,Hyderabad,Electronics,65696.19,2024-09-15 05:58:29.235123
171104,Rachita Gopal,Bangalore,Accessories,63012.98,2025-08-25 05:58:29.235123
171105,Christopher Deshpande,Delhi,Accessories,24242.82,2024-10-02 05:58:29.235123
171106,Om Memon,Pune,Sports,85204.85,2025-08-08 05:58:29.235123
171107,Onkar Barad,Bangalore,Home,68054.7,2025-07-03 05:58:29.235123
171108,Ayushman Bhatnagar,Surat,Accessories,43893.05,2024-09-03 05:58:29.235123
171109,Deepa Tella,Delhi,Electronics,5555.31,2025-08-17 05:58:29.235123
171110,Aarna Balasubramanian,Surat,Accessories,5804.45,2026-03-06 05:58:29.235123
171111,Tripti Buch,Kolkata,Home,51845.84,2024-06-03 05:58:29.235123
171112,Udyati Deshmukh,Hyderabad,Sports,73657.26,2025-05-26 05:58:29.235123
171113,Warda Rana,Chennai,Accessories,92025.43,2025-05-11 05:58:29.235123
171114,Rajata Sengupta,Mumbai,Sports,92644.79,2024-12-29 05:58:29.235123
171115,Jagat Sani,Chennai,Sports,71172.8,2026-03-12 05:58:29.235123
171116,Yahvi Lata,Surat,Electronics,48391.02,2025-07-04 05:58:29.235123
171117,Dipta Shankar,Surat,Sports,80018.11,2024-11-25 05:58:29.235123
171118,Ekansh Bains,Ahmedabad,Electronics,16364.98,2025-12-03 05:58:29.235123
171119,Balendra Padmanabhan,Chennai,Home,20324.55,2026-02-20 05:58:29.235123
171120,Harsh Baria,Ahmedabad,Accessories,75073.61,2025-04-26 05:58:29.235123
171121,Avni Ratta,Surat,Electronics,31269.45,2024-10-17 05:58:29.235123
171122,Omkaar Gola,Surat,Sports,71192.29,2025-07-18 05:58:29.235123
171123,Yashodhara Chakraborty,Ahmedabad,Electronics,25720.27,2024-03-23 05:58:29.235123
171124,Prisha Singh,,Sports,34613.79,2025-11-19 05:58:29.235123
171125,Ojas Randhawa,Mumbai,Electronics,18715.72,2025-04-07 05:58:29.235123
171126,Qarin Sagar,Ahmedabad,Sports,3668.12,2025-03-14 05:58:29.235123
171127,Bhavani Brar,Chennai,Home,51227.44,2024-05-05 05:58:29.235123
171128,Xiti Chada,Ahmedabad,Accessories,78010.89,2024-08-02 05:58:29.235123
171129,Jonathan Chakrabarti,Kolkata,Home,20906.44,2024-12-06 05:58:29.235123
171130,Triveni Pathak,Mumbai,Electronics,7134.84,2024-10-07 05:58:29.235123
171131,Zayyan Goda,Kolkata,Home,26261.16,2025-12-02 05:58:29.235123
171132,Pranav Venkatesh,Pune,Accessories,26706.55,2025-01-01 05:58:29.235123
171133,Benjamin Dugal,Pune,Sports,44230.73,2024-04-23 05:58:29.235123
171134,Anay Sarna,Hyderabad,Sports,50090.13,2024-07-14 05:58:29.235123
171135,Suhani Merchant,Surat,Home,71031.77,2025-01-26 05:58:29.235123
171136,Idika Narula,,Home,84091.8,2025-11-23 05:58:29.235123
171137,Wakeeta Sethi,Delhi,Home,52666.0,2026-01-10 05:58:29.235123
171138,Jatin Lanka,Pune,Electronics,94628.99,2025-05-22 05:58:29.235123
171139,Sathvik Bera,Kolkata,Home,18955.55,2025-08-11 05:58:29.235123
171140,Dalbir Kara,Bangalore,Home,47352.9,2024-10-31 05:58:29.235123
171141,Anvi Kata,Delhi,Sports,95239.42,2025-09-28 05:58:29.235123
171142,Jagdish Bobal,Kolkata,Electronics,62002.89,2025-05-28 05:58:29.235123
171143,Devansh Bhatt,Hyderabad,Home,65692.41,2025-08-14 05:58:29.235123
171144,Eesha Narula,Bangalore,Accessories,76262.12,2024-09-01 05:58:29.235123
171145,Owen Patla,Delhi,Accessories,43756.57,2024-08-21 05:58:29.235123
171146,Azaan Tandon,Delhi,Accessories,87421.24,2024-09-30 05:58:29.235123
171147,Amaira Morar,Pune,Sports,19649.72,2024-08-14 05:58:29.235123
171148,Barkha Oza,Ahmedabad,Electronics,9015.85,2025-11-18 05:58:29.235123
171149,Ishanvi Modi,Kolkata,Accessories,49689.62,2025-01-28 05:58:29.235123
171150,Vamakshi Chaudry,Ahmedabad,Accessories,18218.31,2025-12-24 05:58:29.235123
171151,Chameli Dixit,Bangalore,Accessories,93516.91,2025-07-23 05:58:29.235123
171152,Darpan Deo,Ahmedabad,Accessories,83265.8,2025-06-20 05:58:29.235123
171153,Ethan Kala,Surat,Electronics,64006.6,2025-09-23 05:58:29.235123
171154,Meera Mangat,Kolkata,Sports,93813.74,2025-07-21 05:58:29.235123
171155,Vihaan Yadav,Kolkata,Home,17121.19,2024-07-25 05:58:29.235123
171156,Oeshi Chand,Surat,Sports,79615.53,2025-04-16 05:58:29.235123
171157,Christopher Nayar,Kolkata,Electronics,75045.95,2024-08-22 05:58:29.235123
171158,Aishani Chacko,Chennai,Accessories,39160.24,2025-12-15 05:58:29.235123
171159,Vritti Hegde,Bangalore,Sports,21240.41,2024-11-07 05:58:29.235123
171160,Lavanya Saraf,Bangalore,Electronics,16662.55,2025-03-21 05:58:29.235123
171161,Eiravati Joshi,Surat,Electronics,79559.46,2025-08-26 05:58:29.235123
171162,Ikbal Ravi,Bangalore,Home,46054.43,2025-01-23 05:58:29.235123
171163,Jack Tiwari,Surat,Electronics,46068.82,2025-03-30 05:58:29.235123
171164,Gabriel Deshpande,Bangalore,Electronics,28609.07,2024-12-29 05:58:29.235123
171165,Gautami Chaudhry,,Home,66898.05,2025-05-21 05:58:29.235123
171166,Ekapad Sinha,Hyderabad,Home,32209.33,2025-01-19 05:58:29.235123
171167,Kritika Bawa,Chennai,Sports,97935.79,2024-06-13 05:58:29.235123
171168,Lopa Kurian,Delhi,Sports,48936.61,2024-08-03 05:58:29.235123
171169,Yashawini Deo,Chennai,Home,47034.33,2025-10-06 05:58:29.235123
171170,Yuvraj Naik,,Electronics,26788.05,2024-12-25 05:58:29.235123
171171,Ati Sehgal,Pune,Sports,21976.32,2025-02-09 05:58:29.235123
171172,Saumya Jani,Ahmedabad,Home,5860.62,2024-05-19 05:58:29.235123
171173,Manan Chatterjee,Pune,Home,11658.98,2025-12-28 05:58:29.235123
171174,Aishani Wable,Mumbai,Electronics,19844.66,2025-09-23 05:58:29.235123
171175,Oviya Mohan,Kolkata,Electronics,4208.09,2024-09-08 05:58:29.235123
171176,Aayush Warrior,Surat,Home,79499.37,2025-07-18 05:58:29.235123
171177,Priya Parmar,Delhi,Electronics,32191.32,2024-09-23 05:58:29.235123
171178,Daniel Bobal,,Accessories,94390.86,2024-12-11 05:58:29.235123
171179,Lakshit Dugar,Surat,Electronics,182.09,2025-10-14 05:58:29.235123
171180,Jatin Bhardwaj,Hyderabad,Accessories,39856.3,2025-08-18 05:58:29.235123
171181,Rishi Doctor,Hyderabad,Accessories,52070.01,2024-12-28 05:58:29.235123
171182,Ansh Kulkarni,Mumbai,Electronics,88652.17,2025-10-06 05:58:29.235123
171183,Abeer Saxena,Delhi,Sports,59833.08,2025-10-04 05:58:29.235123
171184,Hiral Prashad,Bangalore,Electronics,228.41,2025-12-28 05:58:29.235123
171185,Logan Magar,Hyderabad,Electronics,59985.68,2024-05-11 05:58:29.235123
171186,Urvashi Gokhale,Delhi,Electronics,96148.6,2025-04-13 05:58:29.235123
171187,Barkha Kala,Bangalore,Home,83159.64,2024-05-31 05:58:29.235123
171188,Nitesh Sandal,Bangalore,Electronics,61961.85,2024-04-23 05:58:29.235123
171189,Tripti Sheth,Kolkata,Sports,62196.13,2024-06-27 05:58:29.235123
171190,Kabir Brahmbhatt,Hyderabad,Electronics,64412.09,2026-02-11 05:58:29.235123
171191,Maya Kamdar,Bangalore,Sports,14450.65,2025-10-31 05:58:29.235123
171192,Jagat Jayaraman,Pune,Sports,35342.14,2026-02-07 05:58:29.235123
171193,Kevin Gade,Chennai,Accessories,48630.91,2024-08-24 05:58:29.235123
171194,Manan Kumer,Pune,Accessories,87226.08,2024-10-28 05:58:29.235123
171195,Utkarsh Nanda,Ahmedabad,Sports,2882.22,2025-09-28 05:58:29.235123
171196,Yatin Roy,Mumbai,Home,31409.07,2026-02-28 05:58:29.235123
171197,Widisha Mani,Chennai,Accessories,14134.14,2025-05-23 05:58:29.235123
171198,Yashawini Bhakta,Delhi,Sports,33593.88,2025-10-18 05:58:29.235123
171199,Tanmayi Varma,Surat,Electronics,58293.53,2024-12-01 05:58:29.235123
171200,Inaya Puri,Chennai,Sports,55374.62,2025-07-30 05:58:29.235123
171201,Jatin Sridhar,Mumbai,Electronics,41690.87,2025-06-15 05:58:29.235123
171202,Abeer Goel,Pune,Accessories,34263.31,2026-02-13 05:58:29.235123
171203,Pavani Dash,Hyderabad,Electronics,56108.0,2025-03-27 05:58:29.235123
171204,Darsh Goyal,Chennai,Accessories,99707.54,2025-07-01 05:58:29.235123
171205,Ikshita Joshi,Pune,Electronics,66680.98,2024-11-04 05:58:29.235123
171206,Shaurya Ravel,Kolkata,Home,13486.81,2024-12-25 05:58:29.235123
171207,Siya Dhaliwal,Hyderabad,Accessories,24471.12,2024-10-25 05:58:29.235123
171208,Girik Dar,Chennai,Electronics,91699.78,2025-05-07 05:58:29.235123
171209,Jason Dani,Mumbai,Electronics,72569.44,2024-04-20 05:58:29.235123
171210,Xavier Choudhury,Pune,Home,64425.65,2024-05-22 05:58:29.235123
171211,Dominic Chana,Surat,Electronics,50952.0,2024-05-18 05:58:29.235123
171212,Madhav Issac,Mumbai,Sports,45347.37,2025-12-29 05:58:29.235123
171213,William Balasubramanian,Pune,Home,93587.08,2026-01-17 05:58:29.235123
171214,Kamya Saha,Pune,Accessories,20817.58,2024-10-23 05:58:29.235123
171215,Charvi Dhingra,Delhi,Home,12832.46,2025-06-18 05:58:29.235123
171216,Rayaan Keer,Pune,Sports,2017.28,2026-03-13 05:58:29.235123
171217,Isaac Boase,Kolkata,Electronics,23891.99,2025-02-10 05:58:29.235123
171218,Vansha Sanghvi,Mumbai,Home,67497.64,2024-09-27 05:58:29.235123
171219,Nathaniel Ganguly,Mumbai,Home,22477.57,2025-02-13 05:58:29.235123
171220,Ryan Viswanathan,Mumbai,Sports,40894.95,2025-08-12 05:58:29.235123
171221,Abhimanyu Bassi,Hyderabad,Home,17091.43,2025-06-28 05:58:29.235123
171222,Ladli Bhakta,Bangalore,Sports,87611.33,2026-02-23 05:58:29.235123
171223,Vrishti Dada,Hyderabad,Home,48608.1,2025-01-08 05:58:29.235123
171224,Harinakshi Gill,Pune,Electronics,53642.85,2025-01-19 05:58:29.235123
171225,Aadhya Rau,Mumbai,Electronics,99751.11,2025-10-11 05:58:29.235123
171226,Charvi Shankar,Chennai,Electronics,37205.17,2024-12-01 05:58:29.235123
171227,Jackson Aurora,Mumbai,Sports,65269.68,2025-08-29 05:58:29.235123
171228,Edhitha Parmer,Surat,Sports,14578.19,2024-08-20 05:58:29.235123
171229,Chaman Pal,Chennai,Home,90040.57,2026-02-04 05:58:29.235123
171230,Qushi Sur,Surat,Sports,71887.79,2025-09-05 05:58:29.235123
171231,Amol Rau,Pune,Home,44334.56,2026-03-07 05:58:29.235123
171232,Faraj Magar,Surat,Home,84864.0,2025-06-30 05:58:29.235123
171233,Upkaar Buch,Pune,Home,71183.52,2025-03-01 05:58:29.235123
171234,Chatura Lala,Surat,Electronics,77117.12,2025-03-16 05:58:29.235123
171235,Onkar Natt,Mumbai,Home,93136.5,2025-03-06 05:58:29.235123
171236,Dalaja Bhatti,Pune,Accessories,21072.06,2024-03-19 05:58:29.235123
171237,Mugdha Peri,Mumbai,Accessories,68884.78,2025-09-29 05:58:29.235123
171238,Brinda Chacko,Surat,Sports,58799.31,2024-08-03 05:58:29.235123
171239,Saanvi Panchal,Chennai,Accessories,16998.3,2024-12-19 05:58:29.235123
171240,Vrinda Thaker,Hyderabad,Home,1447.59,2026-01-02 05:58:29.235123
171241,Triveni Sethi,Bangalore,Electronics,68626.73,2026-01-17 05:58:29.235123
171242,Rehaan Pai,Pune,Electronics,98859.61,2025-01-27 05:58:29.235123
171243,Diya Dugar,Surat,Accessories,60769.91,2024-11-30 05:58:29.235123
171244,Gauri Shankar,Bangalore,Sports,91428.45,2024-11-10 05:58:29.235123
171245,Nitesh Bera,,Accessories,27684.62,2026-02-16 05:58:29.235123
171246,Victor Gour,Ahmedabad,Electronics,67368.23,2024-10-03 05:58:29.235123
171247,Max Rau,Kolkata,Home,11756.03,2025-11-05 05:58:29.235123
171248,Mitali Chanda,Bangalore,Electronics,46662.57,2025-05-29 05:58:29.235123
171249,Ekta Rama,Ahmedabad,Home,75060.77,2024-05-01 05:58:29.235123
171250,Anthony Modi,Kolkata,Home,4858.45,2025-03-17 05:58:29.235123
171251,Aryan Sule,Chennai,Sports,9190.18,2025-02-18 05:58:29.235123
171252,Qasim Chaudry,,Electronics,1353.68,2026-02-07 05:58:29.235123
171253,Champak Singh,Mumbai,Sports,54058.58,2026-01-07 05:58:29.235123
171254,Lipika Yohannan,Surat,Sports,23601.65,2024-11-26 05:58:29.235123
171255,Harita Doctor,Mumbai,Accessories,94742.27,2024-05-15 05:58:29.235123
171256,Sneha Bhat,Surat,Accessories,42944.3,2026-01-20 05:58:29.235123
171257,Parth Morar,Chennai,Home,69131.3,2025-05-12 05:58:29.235123
171258,Riya Malhotra,Pune,Sports,38997.5,2025-06-30 05:58:29.235123
171259,Ayush Bobal,Bangalore,Home,8161.45,2026-01-13 05:58:29.235123
171260,Wahab Rege,Kolkata,Sports,7148.63,2025-05-25 05:58:29.235123
171261,Bhavna Bedi,Surat,Accessories,24981.57,2024-05-21 05:58:29.235123
171262,Nitara Parmar,Chennai,Accessories,45242.69,2025-04-29 05:58:29.235123
171263,Anthony Sharma,Bangalore,Sports,91642.37,2026-02-28 05:58:29.235123
171264,Nidra Zacharia,Ahmedabad,Electronics,84130.54,2025-08-06 05:58:29.235123
171265,Jeevika Uppal,Mumbai,Electronics,38326.2,2025-08-24 05:58:29.235123
171266,Ekantika Vyas,Surat,Sports,37827.41,2025-10-10 05:58:29.235123
171267,Rachana Kapadia,Mumbai,Electronics,84909.37,2024-03-30 05:58:29.235123
171268,Owen Ahluwalia,Ahmedabad,Accessories,9674.65,2024-11-27 05:58:29.235123
171269,Saanvi Parikh,Hyderabad,Electronics,92501.46,2025-10-21 05:58:29.235123
171270,Rajeshri Mand,Pune,Accessories,42688.53,2024-08-16 05:58:29.235123
171271,Bakhshi Sen,Hyderabad,Accessories,93951.23,2024-11-04 05:58:29.235123
171272,Amruta Kapadia,Ahmedabad,Electronics,48847.44,2024-05-31 05:58:29.235123
171273,Urvashi Ravel,Hyderabad,Home,51219.34,2025-11-09 05:58:29.235123
171274,Pranav Bala,Chennai,Sports,21634.82,2025-09-01 05:58:29.235123
171275,Baljiwan Sehgal,Mumbai,Accessories,78145.9,2025-02-15 05:58:29.235123
171276,Leela Savant,Hyderabad,Sports,25864.86,2024-08-06 05:58:29.235123
171277,Triveni Vaidya,Mumbai,Accessories,4255.94,2024-09-23 05:58:29.235123
171278,Rachita Sharma,Bangalore,Electronics,55717.14,2025-09-03 05:58:29.235123
171279,Dakshesh Ramanathan,Hyderabad,Electronics,70572.17,2024-11-01 05:58:29.235123
171280,Unni Mutti,Chennai,Electronics,67609.7,2025-04-08 05:58:29.235123
171281,Shravya Vora,Mumbai,Home,64720.59,2025-03-30 05:58:29.235123
171282,Rajata Yohannan,Pune,Home,47086.92,2025-10-29 05:58:29.235123
171283,Aarav Cheema,Pune,Electronics,60274.68,2025-11-25 05:58:29.235123
171284,Ikbal Handa,Bangalore,Electronics,57488.56,2024-07-07 05:58:29.235123
171285,Reyansh Nadig,Hyderabad,Electronics,57685.92,2025-03-11 05:58:29.235123
171286,Abdul Pandit,Ahmedabad,Sports,84089.2,2025-08-24 05:58:29.235123
171287,Nisha Gera,Surat,Accessories,22579.91,2025-12-14 05:58:29.235123
171288,Bishakha Zachariah,Kolkata,Home,30950.48,2025-06-05 05:58:29.235123
171289,Luke Nadkarni,Bangalore,Accessories,71820.86,2025-04-06 05:58:29.235123
171290,Ekansh Roy,Hyderabad,Home,59010.05,2025-01-31 05:58:29.235123
171291,Pranit Tiwari,Bangalore,Electronics,48309.15,2025-07-12 05:58:29.235123
171292,Watika Pathak,Chennai,Accessories,5852.8,2026-01-25 05:58:29.235123
171293,Sai Ahluwalia,Kolkata,Electronics,63091.94,2025-10-12 05:58:29.235123
171294,Nathaniel Pal,Chennai,Electronics,37396.89,2025-09-23 05:58:29.235123
171295,Brinda Rajan,Delhi,Electronics,79933.35,2025-04-01 05:58:29.235123
171296,Jasmit Bobal,Delhi,Home,46284.99,2025-09-30 05:58:29.235123
171297,Madhavi Rai,Ahmedabad,Accessories,60175.12,2025-03-20 05:58:29.235123
