trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,fare_z,distance_z,hour,day_of_week,month,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,log_fare,log_distance,sqrt_duration,is_peak_hour,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,gender_encoded,ride_frequency,ride_frequency_level,avg_ride_distance,avg_ride_fare,days_since_signup,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type
T01727,R0151,10.12,98.81,118.9,7/18/2023,0,-0.183628815,0.42082421,0,Tuesday,July,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.786658062,2.408745289,9.940321926,0,Meera Reddy,34,Male,Hyderabad,2/25/2023,394,56,5,1,7,Medium,8.987142857,159.1428571,1293,Zone_2,6371,0.91,58.4,Residential
T01728,R0140,5.27,31.51,112.62,3/2/2024,1,-0.257078587,-0.669114494,0,Saturday,March,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.732859547,1.835776355,5.61337688,0,Aadhya Nair,29,Female,Delhi,4/17/2020,499,45,4.92,0,5,Low,6.962,123.622,2337,Zone_2,6371,0.91,58.4,Residential
T01729,R0255,9.04,70.88,187.66,10/4/2023,1,0.62057601,0.17811621,0,Wednesday,October,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5.239946453,2.306577114,8.419026072,0,Reyansh Sharma,37,Female,Bengaluru,7/6/2021,475,42,3.12,0,8,Medium,9.0025,157.7775,1892,Zone_6,14627,0.54,37.6,Mixed
T01730,R0263,12.23,104.41,267.87,10/3/2023,1,1.558698015,0.895003729,0,Tuesday,October,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.594227991,2.582486978,10.21812116,0,Ishaan Das,31,Other,Chennai,12/30/2020,297,21,3.84,2,12,High,8.718333333,128.9725,2080,Zone_2,6371,0.91,58.4,Residential
T01731,R0277,10.31,77.1,246.97,7/26/2024,1,1.314255303,0.46352284,0,Friday,July,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.513307771,2.42568729,8.780660567,0,Kavya Gupta,42,Female,Jaipur,1/22/2021,433,16,3.06,0,9,Medium,9.658888889,155.8666667,2057,Zone_9,11037,1.83,56.1,Mixed
T01732,R0234,2.52,23.94,57.04,11/11/2023,1,-0.907132458,-1.287120976,0,Saturday,November,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.061132428,1.25846099,4.892851929,0,Saanvi Nair,32,Other,Pune,12/1/2022,183,31,3.98,2,9,Medium,7.051111111,126.5277778,1379,Zone_4,4038,2.46,48.2,Business
T01733,R0193,3.61,27.51,31.75,9/26/2023,0,-1.202919835,-1.04216568,0,Tuesday,September,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.488902962,1.528227857,5.244997617,0,Kavya Singh,33,Female,Chennai,1/3/2022,389,68,4.41,0,7,Medium,8.012857143,143.6628571,1711,Zone_1,4921,2.43,30.9,Residential
T01734,R0158,5.95,38.13,50.62,3/21/2024,0,-0.982219645,-0.516298346,0,Thursday,March,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.943909194,1.93874166,6.174949393,0,Aarav Iyer,27,Male,Ahmedabad,7/26/2020,441,60,3.57,1,4,Low,6.365,96.2175,2237,Zone_10,2440,1.54,35.4,Industrial
T01735,R0262,6.98,51.86,154.48,8/9/2024,1,0.232508586,-0.284826827,0,Friday,August,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.046517106,2.076938411,7.201388755,0,Meera Singh,30,Male,Ahmedabad,4/21/2019,6,0,3.35,1,9,Medium,6.624444444,107.4844444,2699,Zone_1,4921,2.43,30.9,Residential
T01736,R0053,8.79,75.14,113.83,2/22/2024,0,-0.24292664,0.121933803,0,Thursday,February,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.743452774,2.281361457,8.668333173,0,Arjun Reddy,45,Female,Delhi,9/16/2019,63,7,4.85,0,4,Low,11,178.26,2551,Zone_8,4516,1.93,31,Business
T01737,R0117,3.11,20.42,42.78,11/22/2023,0,-1.073914902,-1.154530494,0,Wednesday,November,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.779177092,1.413423029,4.518849411,0,Aadhya Gupta,21,Female,Ahmedabad,6/12/2021,369,37,3.16,0,5,Low,5.838,98.296,1916,Zone_6,14627,0.54,37.6,Mixed
T01738,R0290,11.97,114.96,223.25,7/14/2023,0,1.036830369,0.836574025,0,Friday,July,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.412761501,2.562638998,10.72194012,0,Saanvi Kumar,34,Other,Chennai,5/6/2020,169,4,4.28,2,9,Medium,7.58,119.7411111,2318,Zone_10,2440,1.54,35.4,Industrial
T01739,R0177,1.29,9.66,22.62,8/14/2024,0,-1.309702704,-1.563538421,0,Wednesday,August,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.162093811,0.828551818,3.108054054,0,Ishaan Reddy,34,Other,Bengaluru,2/15/2023,489,63,4.48,2,12,High,9.645,155.5633333,1303,Zone_1,4921,2.43,30.9,Residential
T01740,R0300,10.64,86.27,177.69,4/21/2024,0,0.50396865,0.537683618,0,Sunday,April,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.185652461,2.454447442,9.288164512,0,Saanvi Iyer,38,Female,Kolkata,7/8/2023,291,7,3.67,0,6,Medium,9.146666667,166.1283333,1160,Zone_2,6371,0.91,58.4,Residential
T01741,R0233,10.53,61.59,204.16,5/18/2023,0,0.813557098,0.512963358,0,Thursday,May,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.323790163,2.444952334,7.847929663,0,Ishaan Iyer,30,Other,Hyderabad,11/23/2023,469,41,4.37,2,7,Medium,12.75285714,226.1757143,1022,Zone_10,2440,1.54,35.4,Industrial
T01742,R0154,11.22,103.83,129.65,11/7/2023,0,-0.057898712,0.668026803,0,Tuesday,November,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.872521992,2.503073954,10.18970068,0,Kavya Patel,18,Other,Kolkata,3/25/2019,466,79,4.68,2,13,High,10.66307692,158.4246154,2726,Zone_1,4921,2.43,30.9,Residential
T01743,R0269,7.33,71.96,182.95,6/27/2023,1,0.565488681,-0.206171457,0,Tuesday,June,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5.214663982,2.119863456,8.482924024,0,Aadhya Sharma,41,Male,Mumbai,5/19/2019,423,16,3.41,1,7,Medium,9.008571429,208.3957143,2671,Zone_1,4921,2.43,30.9,Residential
T01744,R0287,1.25,9.95,28.87,12/10/2023,1,-1.236603807,-1.572527606,0,Sunday,December,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.396854632,0.810930216,3.154362059,0,Saanvi Singh,18,Other,Delhi,12/17/2021,320,34,3.33,2,6,Medium,6.713333333,123.5566667,1728,Zone_6,14627,0.54,37.6,Mixed
T01745,R0251,6.24,56.42,132.09,8/11/2023,1,-0.029360903,-0.451126753,0,Friday,August,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.891025591,1.979621206,7.511324783,0,Vivaan Iyer,46,Female,Mumbai,1/13/2020,213,26,4.48,0,5,Low,7.682,152.516,2432,Zone_10,2440,1.54,35.4,Industrial
T01746,R0129,8.84,87.37,134.25,12/6/2023,0,-0.004097924,0.133170284,0,Wednesday,December,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.907124918,2.286455711,9.347192092,0,Vivaan Singh,35,Male,Hyderabad,10/8/2022,158,10,3.9,1,11,High,8.170909091,137.1181818,1433,Zone_1,4921,2.43,30.9,Residential
T01747,R0115,7.59,43.96,73.02,8/7/2023,0,-0.720233198,-0.147741753,0,Monday,August,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.304335327,2.150598736,6.630233782,0,Aarav Ghosh,40,Female,Bengaluru,3/1/2020,170,15,4.4,0,11,High,7.589090909,129.6336364,2384,Zone_2,6371,0.91,58.4,Residential
T01748,R0149,3.93,21.52,60.37,3/21/2023,0,-0.868185366,-0.970252198,0,Tuesday,March,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.116921116,1.595338988,4.638965402,0,Diya Reddy,30,Male,Jaipur,9/14/2019,89,8,4.57,1,7,Medium,6.06,94.44571429,2553,Zone_6,14627,0.54,37.6,Mixed
T01749,R0231,14.42,94.87,118.1,6/18/2023,0,-0.192985474,1.387161618,0,Sunday,June,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.779963476,2.735665368,9.740123203,0,Ishaan Nair,19,Other,Mumbai,8/26/2019,328,22,4.81,2,7,Medium,8.47,104.5042857,2572,Zone_4,4038,2.46,48.2,Business
T01750,R0226,9.62,84.01,199.49,4/27/2023,1,0.758937602,0.308459395,0,Thursday,April,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5.30076437,2.362739016,9.165696918,0,Aarav Iyer,20,Other,Surat,7/30/2021,266,2,3.25,2,7,Medium,7.601428571,129.5257143,1868,Zone_4,4038,2.46,48.2,Business
T01751,R0201,6.03,54.85,125.96,8/12/2024,1,-0.101056301,-0.498319976,0,Monday,August,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.843872076,1.950186706,7.406078585,0,Meera Reddy,37,Female,Delhi,4/6/2021,183,15,3.84,0,7,Medium,9.668571429,153.1142857,1983,Zone_9,11037,1.83,56.1,Mixed
T01752,R0236,3.06,19.37,66.63,9/16/2023,1,-0.794969511,-1.165766976,0,Saturday,September,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.214051672,1.401182974,4.401136217,0,Arjun Gupta,28,Male,Ahmedabad,8/10/2020,61,1,3.36,1,11,High,4.546363636,69.86727273,2222,Zone_9,11037,1.83,56.1,Mixed
T01753,R0213,8.34,47.98,174.62,6/15/2023,1,0.468062471,0.020805469,0,Thursday,June,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.16832257,2.234306252,6.926759704,0,Kavya Ghosh,29,Female,Chennai,6/4/2019,456,26,3.74,0,9,Medium,6.787777778,118.2666667,2655,Zone_7,11070,0.64,45.2,Industrial
T01754,R0177,14.29,93.41,240.82,11/24/2023,0,1.242325988,1.357946766,0,Friday,November,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.488193648,2.72719902,9.664884893,0,Ishaan Reddy,34,Other,Bengaluru,2/15/2023,489,63,4.48,2,12,High,9.645,155.5633333,1303,Zone_6,14627,0.54,37.6,Mixed
T01755,R0159,8.18,58.92,158.71,5/3/2023,0,0.281981919,-0.015151272,0,Wednesday,May,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.073359671,2.217027205,7.675936425,0,Ishaan Singh,43,Female,Bengaluru,5/21/2020,79,2,4.9,0,4,Low,5.9925,106.2225,2303,Zone_8,4516,1.93,31,Business
T01756,R0211,7.84,40.8,64.65,5/23/2023,0,-0.818127241,-0.091559346,0,Tuesday,May,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.184337601,2.179286877,6.387487769,0,Arjun Reddy,36,Female,Mumbai,4/4/2021,435,17,3.63,0,7,Medium,6.582857143,92.26857143,1985,Zone_6,14627,0.54,37.6,Mixed
T01757,R0105,8.33,57.68,108.7,5/24/2023,0,-0.302926215,0.018558173,0,Wednesday,May,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.697749367,2.233235015,7.594735018,0,Diya Das,31,Female,Jaipur,9/28/2020,346,9,3.69,0,12,High,7.933333333,108.4266667,2173,Zone_5,2590,1.31,43.9,Business
T01758,R0043,8.6,80.57,101.45,4/7/2023,0,-0.387720936,0.079235173,0,Friday,April,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.629374875,2.261763098,8.976079322,0,Diya Kumar,28,Male,Ahmedabad,12/10/2021,85,16,4.68,1,9,Medium,7.462222222,95.83333333,1735,Zone_7,11070,0.64,45.2,Industrial
T01759,R0240,6.83,61.99,86.6,12/8/2023,0,-0.561403915,-0.318536272,0,Friday,December,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.472780998,2.05796251,7.873372848,0,Aarav Iyer,30,Male,Delhi,5/18/2020,174,2,4.07,1,8,Medium,11.515,152.68375,2306,Zone_5,2590,1.31,43.9,Business
T01760,R0020,3.14,26.9,37.59,1/11/2023,0,-1.134616226,-1.147788606,0,Wednesday,January,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3.652993176,1.420695788,5.186520992,0,Diya Das,35,Female,Chennai,9/17/2019,274,21,4.03,0,7,Medium,7.692857143,106.58,2550,Zone_1,4921,2.43,30.9,Residential
T01761,R0093,15.65,104.48,316.31,9/8/2023,1,2.125243706,1.663579063,0,Friday,September,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.759879214,2.812410216,10.22154587,0,Diya Patel,33,Other,Surat,5/30/2019,119,18,3.77,2,6,Medium,11.925,198.315,2660,Zone_9,11037,1.83,56.1,Mixed
T01762,R0205,11.19,73.68,108.27,8/14/2023,0,-0.307955419,0.661284914,0,Monday,August,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4.693821884,2.500615943,8.583705494,0,Diya Singh,31,Other,Surat,5/12/2019,100,14,4.66,2,4,Low,6.3875,66.475,2678,Zone_4,4038,2.46,48.2,Business
T01763,R0247,18.59,135.95,379.63,1/10/2023,1,3.098219264,2.324284174,0,Tuesday,January,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5.941827775,2.975019232,11.65975986,0,Aadhya Das,37,Male,Bengaluru,5/11/2021,249,47,4.92,1,13,High,10.26769231,182.1107692,1948,Zone_2,6371,0.91,58.4,Residential
T01764,R0195,10.49,74.13,100.92,5/23/2023,0,-0.393919722,0.503974173,0,Tuesday,May,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.624188192,2.441477092,8.609878048,0,Aadhya Reddy,33,Male,Kolkata,5/27/2021,72,10,4.97,1,9,Medium,7.813333333,116.0188889,1932,Zone_7,11070,0.64,45.2,Industrial
T01765,R0199,6.84,52.93,123.67,2/6/2023,0,-0.127839737,-0.316288975,0,Monday,February,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.825670246,2.059238834,7.275300681,0,Aarav Das,29,Male,Ahmedabad,8/3/2021,344,27,3.91,1,10,Medium,8.515,160.05,1864,Zone_5,2590,1.31,43.9,Business
T01766,R0105,3.27,27.01,51.97,9/7/2023,0,-0.966430283,-1.118573754,0,Thursday,September,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.969725716,1.451613827,5.197114584,0,Diya Das,31,Female,Jaipur,9/28/2020,346,9,3.69,0,12,High,7.933333333,108.4266667,2173,Zone_9,11037,1.83,56.1,Mixed
T01767,R0095,6.35,36.97,71.23,12/3/2023,0,-0.741168722,-0.426406494,0,Sunday,December,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.279855472,1.994700313,6.080296045,0,Kavya Iyer,29,Female,Chennai,10/7/2020,481,77,4.26,0,13,High,8.826923077,144.5853846,2164,Zone_6,14627,0.54,37.6,Mixed
T01768,R0208,2.24,22.2,29.35,7/20/2023,0,-1.230989811,-1.350045272,0,Thursday,July,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.412796518,1.17557333,4.711687596,0,Aadhya Iyer,24,Other,Chennai,1/8/2020,356,53,4.75,2,6,Medium,8.236666667,100.355,2437,Zone_1,4921,2.43,30.9,Residential
T01769,R0057,18.49,177.45,379.63,10/4/2023,1,3.100558429,2.301811211,0,Wednesday,October,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5.941827775,2.969901514,13.321036,0,Aadhya Reddy,39,Male,Bengaluru,6/4/2023,407,11,3.66,1,13,High,7.716923077,121.8546154,1194,Zone_10,2440,1.54,35.4,Industrial
T01770,R0295,7.91,47.55,76.49,12/7/2023,0,-0.679648691,-0.075828272,0,Thursday,December,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.350148896,2.187174241,6.895650803,0,Kavya Gupta,18,Female,Delhi,5/29/2019,98,18,3.59,0,9,Medium,4.974444444,58.22666667,2661,Zone_3,12971,2.11,38,Business
T01771,R0023,11.93,97.65,269.07,1/14/2023,1,1.572733003,0.82758484,0,Saturday,January,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.598681185,2.559550193,9.881801455,0,Meera Iyer,24,Other,Jaipur,10/9/2019,176,32,3.21,2,8,Medium,8.11375,149.4525,2528,Zone_5,2590,1.31,43.9,Business
T01772,R0157,12.81,112.98,252.86,5/24/2023,0,1.383143704,1.025346914,0,Wednesday,May,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5.536782934,2.625392967,10.62920505,0,Kavya Nair,36,Female,Hyderabad,11/23/2021,319,27,4.65,0,10,Medium,11.39,187.593,1752,Zone_6,14627,0.54,37.6,Mixed
T01773,R0191,13.4,71.93,147.97,9/12/2023,0,0.156368775,1.157937396,0,Tuesday,September,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.003744943,2.667228207,8.481155582,0,Meera Gupta,33,Other,Surat,8/14/2020,87,6,4.56,2,11,High,7.560909091,120.5927273,2218,Zone_10,2440,1.54,35.4,Industrial
T01774,R0233,20.74,175.96,379.63,10/1/2023,0,3.661256209,2.807452878,0,Sunday,October,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.941827775,3.079153882,13.26499152,0,Ishaan Iyer,30,Other,Hyderabad,11/23/2023,469,41,4.37,2,7,Medium,12.75285714,226.1757143,1022,Zone_5,2590,1.31,43.9,Business
T01775,R0091,7.52,69.92,75.77,5/17/2023,0,-0.688069684,-0.163472827,0,Wednesday,May,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.340813939,2.142416341,8.361817984,0,Meera Das,41,Other,Surat,4/16/2022,334,43,3.4,2,7,Medium,7.125714286,129.0871429,1608,Zone_3,12971,2.11,38,Business
T01776,R0146,7.09,40.39,119.95,3/5/2024,0,-0.1713482,-0.260106568,0,Tuesday,March,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.795377237,2.090628731,6.355312738,0,Kavya Gupta,30,Male,Surat,4/15/2020,80,11,3.89,1,7,Medium,9.634285714,134.0671429,2339,Zone_4,4038,2.46,48.2,Business
T01777,R0187,8.82,58.42,112,4/22/2023,0,-0.264329997,0.128675691,0,Saturday,April,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.727387819,2.284421122,7.643297718,0,Saanvi Reddy,27,Other,Surat,8/5/2022,357,38,4.71,2,7,Medium,10.79714286,194.7628571,1497,Zone_7,11070,0.64,45.2,Industrial
T01778,R0197,11.74,101.17,222.01,3/5/2023,0,1.022327548,0.78488621,0,Sunday,March,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.407216614,2.54474665,10.05832988,0,Saanvi Das,29,Female,Bengaluru,10/8/2020,475,87,3.87,0,10,Medium,7.108,97.3,2163,Zone_8,4516,1.93,31,Business
T01779,R0262,8.89,76.52,74.68,10/19/2023,0,-0.700818131,0.144406765,0,Thursday,October,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.326513925,2.291524146,8.747571091,0,Meera Singh,30,Male,Ahmedabad,4/21/2019,6,0,3.35,1,9,Medium,6.624444444,107.4844444,2699,Zone_10,2440,1.54,35.4,Industrial
T01780,R0004,6.66,36.68,165.2,11/14/2023,1,0.357887814,-0.356740309,0,Tuesday,November,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.113191882,2.036011984,6.056401572,0,Aarav Nair,19,Other,Kolkata,7/28/2019,464,5,3.19,2,6,Medium,6.201666667,113.8383333,2601,Zone_5,2590,1.31,43.9,Business
T01781,R0260,4.42,35.18,98.28,2/1/2024,1,-0.424796696,-0.860134679,0,Thursday,February,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.597944141,1.690095815,5.931273051,0,Reyansh Das,55,Other,Mumbai,7/17/2019,63,3,4.24,2,6,Medium,6.298333333,114.8766667,2612,Zone_9,11037,1.83,56.1,Mixed
T01782,R0231,4.13,34.78,80.9,3/6/2023,0,-0.628070109,-0.925306272,0,Monday,March,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.405498991,1.635105659,5.897457079,0,Ishaan Nair,19,Other,Mumbai,8/26/2019,328,22,4.81,2,7,Medium,8.47,104.5042857,2572,Zone_5,2590,1.31,43.9,Business
T01783,R0097,9.35,87.23,161.58,7/7/2023,0,0.315548933,0.247782395,0,Friday,July,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.091170188,2.33698652,9.339700209,0,Aarav Iyer,23,Other,Bengaluru,1/25/2021,478,5,3.28,2,8,Medium,8.67875,139.6375,2054,Zone_5,2590,1.31,43.9,Business
T01784,R0290,3.01,21.04,24.59,2/21/2023,0,-1.286661931,-1.177003457,0,Tuesday,February,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.24220165,1.388791241,4.586937976,0,Saanvi Kumar,34,Other,Chennai,5/6/2020,169,4,4.28,2,9,Medium,7.58,119.7411111,2318,Zone_4,4038,2.46,48.2,Business
T01785,R0161,1.07,10.37,18.72,11/25/2023,0,-1.355316415,-1.612978939,0,Saturday,November,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.981633349,0.727548607,3.220248438,0,Aarav Nair,32,Other,Surat,3/27/2019,332,50,4.91,2,6,Medium,5.536666667,94.59333333,2724,Zone_5,2590,1.31,43.9,Business
T01786,R0221,8.58,53.37,143.92,5/1/2024,0,0.109000689,0.07474058,0,Wednesday,May,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.976181866,2.259677592,7.305477397,0,Diya Patel,21,Female,Delhi,1/13/2021,106,1,4.41,0,8,Medium,7.34125,114.16125,2066,Zone_10,2440,1.54,35.4,Industrial
T01787,R0274,13.81,118.3,194.21,1/30/2023,0,0.697183654,1.250076544,0,Monday,January,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.274075902,2.695302628,10.87658034,0,Reyansh Nair,27,Female,Surat,3/18/2019,31,5,3.04,0,4,Low,7.56,119.29,2733,Zone_10,2440,1.54,35.4,Industrial
T01788,R0210,11.31,93.56,205.41,6/15/2024,0,0.828176878,0.688252469,0,Saturday,June,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5.329864482,2.51041194,9.672641831,0,Meera Iyer,34,Other,Mumbai,1/2/2022,94,5,3.4,2,4,Low,10.135,129.5475,1712,Zone_1,4921,2.43,30.9,Residential
T01789,R0214,7.91,49.88,157.86,2/13/2023,0,0.272040469,-0.075828272,0,Monday,February,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.068023311,2.187174241,7.062577433,0,Aarav Kumar,20,Female,Kolkata,9/14/2022,210,2,4.53,0,6,Medium,6.793333333,113.615,1457,Zone_1,4921,2.43,30.9,Residential
T01790,R0254,10.02,78.23,232,5/22/2024,1,1.139168825,0.398351247,0,Wednesday,May,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.451038454,2.399711804,8.844772467,0,Meera Kumar,18,Male,Delhi,3/9/2020,363,70,3.68,1,7,Medium,11.76714286,173.5142857,2376,Zone_6,14627,0.54,37.6,Mixed
T01791,R0078,0.24,1.6,3.27,1/11/2023,0,-1.539057803,-1.799504532,0,Wednesday,January,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.451613827,0.21511138,1.264911064,0,Saanvi Sharma,30,Other,Jaipur,1/2/2023,97,9,3.62,2,3,Low,0.83,8.723333333,1347,Zone_5,2590,1.31,43.9,Business
T01792,R0135,4.55,35.7,65.91,7/4/2024,0,-0.803390504,-0.830919828,0,Thursday,July,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.203348433,1.713797928,5.974947699,0,Reyansh Patel,38,Female,Ahmedabad,2/24/2022,153,8,3.47,0,8,Medium,8.325,124.01625,1659,Zone_9,11037,1.83,56.1,Mixed
T01793,R0103,16.39,94.54,325.6,10/22/2023,0,2.233897906,1.829878989,0,Sunday,October,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.788736181,2.855895328,9.723168208,0,Ishaan Gupta,37,Other,Surat,11/24/2022,175,14,3.07,2,9,Medium,7.936666667,137.3822222,1386,Zone_9,11037,1.83,56.1,Mixed
T01794,R0251,13.92,136.57,273.07,9/10/2023,0,1.619516297,1.274796803,0,Sunday,September,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.613383548,2.702702595,11.68631679,0,Vivaan Iyer,46,Female,Mumbai,1/13/2020,213,26,4.48,0,5,Low,7.682,152.516,2432,Zone_4,4038,2.46,48.2,Business
T01795,R0046,4.44,37.76,49.02,10/12/2023,0,-1.000932963,-0.855640087,0,Thursday,October,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.912422925,1.693779061,6.144916598,0,Vivaan Singh,31,Female,Kolkata,8/16/2019,31,4,3.87,0,8,Medium,10.0025,162.0525,2582,Zone_1,4921,2.43,30.9,Residential
T01796,R0240,16.77,141.03,196.01,12/22/2023,0,0.718236136,1.915276248,0,Friday,December,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.283254489,2.877511642,11.87560525,0,Aarav Iyer,30,Male,Delhi,5/18/2020,174,2,4.07,1,8,Medium,11.515,152.68375,2306,Zone_8,4516,1.93,31,Business
T01797,R0197,4.41,28.5,58.59,1/4/2024,0,-0.889003932,-0.862381976,0,Thursday,January,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.087487775,1.688249093,5.338539126,0,Saanvi Das,29,Female,Bengaluru,10/8/2020,475,87,3.87,0,10,Medium,7.108,97.3,2163,Zone_7,11070,0.64,45.2,Industrial
T01798,R0083,3.88,35.19,34.82,8/2/2023,0,-1.167013657,-0.98148868,0,Wednesday,August,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.578506397,1.58514522,5.93211598,0,Kavya Patel,45,Female,Mumbai,12/31/2021,475,39,4.4,0,10,Medium,9.262,141.533,1714,Zone_4,4038,2.46,48.2,Business
T01799,R0269,15.68,105.54,378.85,4/15/2023,1,2.856700509,1.670320951,0,Saturday,April,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.939776438,2.814210397,10.27326628,0,Aadhya Sharma,41,Male,Mumbai,5/19/2019,423,16,3.41,1,7,Medium,9.008571429,208.3957143,2671,Zone_7,11070,0.64,45.2,Industrial
T01800,R0221,14.54,131.27,297.51,5/24/2023,1,1.905362224,1.414129174,0,Wednesday,May,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.698803433,2.743417345,11.45731208,0,Diya Patel,21,Female,Delhi,1/13/2021,106,1,4.41,0,8,Medium,7.34125,114.16125,2066,Zone_7,11070,0.64,45.2,Industrial
T01801,R0042,5.06,25.83,51.03,3/11/2024,0,-0.977424357,-0.716307716,0,Monday,March,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.951820475,1.8017098,5.082322304,0,Arjun Reddy,18,Female,Chennai,5/20/2021,23,4,3.03,0,5,Low,9.232,147.696,1939,Zone_5,2590,1.31,43.9,Business
T01802,R0138,7.75,60.38,177.01,4/21/2023,1,0.49601549,-0.111785012,0,Friday,April,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.181839728,2.1690537,7.770456872,0,Ishaan Das,46,Male,Kolkata,7/28/2022,13,0,3.53,1,5,Low,6.25,104.296,1505,Zone_3,12971,2.11,38,Business
T01803,R0179,6.29,41.15,114.57,3/18/2023,0,-0.234271731,-0.439890272,0,Saturday,March,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.749876407,1.986503546,6.414826576,0,Meera Patel,28,Male,Kolkata,4/11/2022,274,14,4.64,1,4,Low,6.3825,114.8,1613,Zone_7,11070,0.64,45.2,Industrial
